animal_id,breed_reg,breed_imp,is_match
40001221415,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001222009,Shar Pei,Staffordshire Bull Terrier,FALSE
40001226160,Fox (Smooth) Terrier,Chihuahua Smooth Coat,FALSE
40001235054,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001235860,Staffordshire Bull Terrier,Mastiff,FALSE
40001280394,Long Coat Chihuahua,Chihuahua Long Coat,FALSE
40001293577,Staffordshire Bull Terrier,Labrador Retriever,FALSE
40001307608,Siberian Husky,German Shepherd,FALSE
40001313616,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001317476,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001340990,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001358660,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001365624,American Pit Bull Terrier,Mastiff,FALSE
40001365905,American Staffordshire Terrier,Staffordshire Bull Terrier,FALSE
40001368178,Mastiff,Pit Bull Terrier,FALSE
40000734502,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001383932,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001393148,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000916090,Huntaway,Staffordshire Bull Terrier,FALSE
40000969836,Shar Pei,Bull Mastiff,FALSE
40000977537,American Pit Bull Terrier,Mastiff,FALSE
40000969844,Shar Pei,Bull Mastiff,FALSE
40001042507,American Staffordshire Terrier,Thai Ridgeback,FALSE
40001042590,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001101740,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001139225,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001151160,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001160526,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001196121,Siberian Husky,Staffordshire Bull Terrier,FALSE
40001207123,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001213972,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001240228,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001078765,Boxer,Labrador Retriever,FALSE
40001078765,Boxer,Mastiff,FALSE
40001124015,Rhodesian Ridgeback,Bull Terrier,FALSE
40001183062,Staffordshire Bull Terrier,Labrador Retriever,FALSE
40001256124,American Staffordshire Terrier,Staffordshire Bull Terrier,FALSE
40001264291,Rhodesian Ridgeback,Staffordshire Bull Terrier,FALSE
40001269641,Staffordshire Bull Terrier,Whippet,FALSE
40001271409,American Staffordshire Terrier,Staffordshire Bull Terrier,FALSE
40001271625,Staffordshire Bull Terrier,Rough Collie,FALSE
40001272146,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001275439,Staffordshire Bull Terrier,Mastiff,FALSE
40001280845,Heading,Heading Dog,FALSE
40001298838,Long Coat Chihuahua,Chihuahua Long Coat,FALSE
40001304625,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001307985,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001211287,Mastiff,Bull Mastiff,FALSE
40001216181,Bulldog,American Bully,FALSE
40001317455,American Bulldog,Mastiff,FALSE
40001194965,Staffordshire Bull Terrier,Rhodesian Ridgeback,FALSE
40001212399,Fox (Smooth) Terrier,Fox Terrier (Smooth),FALSE
40001219091,Fox (Wire) Terrier,Fox Terrier (Wire),FALSE
40001237340,Smooth Collie,Rough Collie,FALSE
40001245688,American Bulldog,American Staffordshire Terrier,FALSE
40001250207,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001255950,Belgian (Malinois) Shepherd,Belgian Shepherd (Malinois),FALSE
40001354835,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001355106,Mastiff,Staffordshire Bull Terrier,FALSE
40001355106,Mastiff,Boxer,FALSE
40001358520,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001259409,Belgian (Groenendael) Shepherd,Belgian Shepherd (Malinois),FALSE
40001257619,Staffordshire Bull Terrier,Mastiff,FALSE
40001264631,American Bulldog,Staffordshire Bull Terrier,FALSE
40001265859,American Pit Bull Terrier,American Bulldog,FALSE
40001263236,Bull Mastiff,Staffordshire Bull Terrier,FALSE
40001264283,Rhodesian Ridgeback,Mastiff,FALSE
40001267865,Mastiff,American Bulldog,FALSE
40001281803,Bull Mastiff,Mastiff,FALSE
40001284853,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001289944,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001376464,Bull Mastiff,Staffordshire Bull Terrier,FALSE
40001382618,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001295693,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001384246,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001286643,German Shepherd,Siberian Husky,FALSE
40001288727,Rottweiler,Huntaway,FALSE
40001298692,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001304345,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001286996,Huntaway,Siberian Husky,FALSE
40001303777,American Staffordshire Terrier,Pit Bull Terrier,FALSE
40001331355,Whippet,Boxer,FALSE
40001336543,Beagle,Staffordshire Bull Terrier,FALSE
40001340265,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001341938,Mastiff,Heading Dog,FALSE
40001349920,Rottweiler,Mastiff,FALSE
40001357052,Staffordshire Bull Terrier,American Staffordshire Terrier,FALSE
40001377401,Whippet,German Shepherd,FALSE
40001316739,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001360415,Mastiff,Bull Mastiff,FALSE
40001374984,Maltese,Bichon Frise,FALSE
40001392532,Shar Pei,Huntaway,FALSE
40001392532,Shar Pei,Labrador Retriever,FALSE
40001336365,Labrador Retriever,Border Collie,FALSE
40090420889,American Bulldog,Bulldog,FALSE
40090458231,Standard Poodle,Maltese,FALSE
40090870167,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000444275,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000713963,Staffordshire Bull Terrier,Mastiff,FALSE
40000887643,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40000959261,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40001037961,Chow Chow,Labrador Retriever,FALSE
40001059065,Huntaway,German Shepherd,FALSE
40001109199,Bulldog,Boxer,FALSE
40001158408,Mastiff,American Staffordshire Terrier,FALSE
40001287968,American Bulldog,Mastiff,FALSE
40001317921,Staffordshire Bull Terrier,German Shepherd,FALSE
40001347049,Staffordshire Bull Terrier,American Staffordshire Terrier,FALSE
40090869134,Neapolitan Mastiff,Shar Pei,FALSE
40090909799,Australian Kelpie,Staffordshire Bull Terrier,FALSE
40091099745,Siberian Husky,Pit Bull Terrier,FALSE
